hhcluster_id,h_size,n_triangles
310100000903601910,6,1
310100000904344599,6,1
310100000904376846,6,1
310100000904897515,6,1
310100000905274091,6,1
310100000905778514,6,1
310100000906795364,6,1
310100000906808225,6,1
310100000906893116,6,1
310100000907279793,6,1
310100000908141859,6,1
310100000908638423,6,1
310100000913562737,6,1
310100000913595673,6,1
310100000914168554,6,1
310100000915020319,6,1
310100000915026540,6,1
310100000915069604,6,1
310100000915233231,6,1
310100000915261724,6,1
310100000915897430,6,1
310100000916506064,6,1
310100000916576207,6,1
310100000917372470,6,1
310100000917477248,6,1
310100000918086537,6,1
310100000919043000,6,1
310100000920529017,6,1
310100000920678207,6,1
310100000920942597,6,1
310100000922001236,6,1
310100000922471128,6,1
310100000922534206,6,1
310100000923096375,6,1
310100000924254283,6,1
310100000924747800,6,1
310100000925874634,6,1
310100000926015328,6,1
310100000927046058,6,1
310100000927169957,6,1
310100000930706746,6,1
310100000930975032,6,1
310100000931278686,6,1
310100000931778226,6,1
310100000933755655,6,1
310100000933776923,6,1
310100000933817478,6,1
310100000935805180,6,1
310100000949183105,6,1
310100000949227094,6,1
310100000949243116,6,1
310100000950115001,6,1
310100000950316579,6,1
310100000952326298,6,1
310100000952353146,6,1
310100000952567592,6,1
310100000952815152,6,1
310100000953620663,6,1
310100000956003627,6,1
310100000956101711,6,1
310100000956152005,6,1
310100000956354747,6,1
310100000956682092,6,1
310100000957203954,6,1
310100000958880905,6,1
310100000958972013,6,1
310100000959003138,6,1
310100000959306806,6,1
310100000960077395,6,1
310100000960969698,6,1
310100000961942938,6,1
310100000967518914,6,1
310100000968560674,6,1
310100000970873744,6,1
310100000972963922,6,1
310100000973082028,6,1
310100000973777383,6,1
310100000974142548,6,1
310100000982444584,6,1
310100000984367774,6,1
310100000984381706,6,1
310100000989023375,6,1
310100000989034223,6,1
310100000989532159,6,1
310100000990799903,6,1
310100000991721782,6,1
310100000992807462,6,1
310100000993084732,6,1
310100000993174657,6,1
310100000993215605,6,1
310100000993436061,6,1
310100000993731255,6,1
310100000993732241,6,1
310100000993825950,6,1
310100000993911666,6,1
310100000993935238,6,1
310100000994132609,6,1
310100000994142874,6,1
310100000994213960,6,1
310100000996552083,6,1
310100000998651849,6,1
310100001002891917,6,1
310100001003530346,6,1
310100001003872930,6,1
310100001004088487,6,1
310100001004798413,6,1
310100001004851567,6,1
310100001005975220,6,1
310100001006395583,6,1
310100001006802342,6,1
310100001006970806,6,1
310100001007037249,6,1
310100001007061610,6,1
310100001007889434,6,1
310100001008048541,6,1
310100001008116511,6,1
310100001008199871,6,1
310100001008482222,6,1
310100001008576977,6,1
310100001011754306,6,1
310100001012755763,6,1
310100001012790240,6,1
310100001012822046,6,1
310100001014079409,6,1
310100001014223378,6,1
310100001014271728,6,1
310100001016151246,6,1
310100001018866085,6,1
310100001022561497,6,1
310100001022857136,6,1
310100001025466510,6,1
310100001029216987,6,1
310100001029325558,6,1
310100001032640483,6,1
310100001032694682,6,1
310100001033237569,6,1
310100001033254867,6,1
310100001033454083,6,1
310100001033774890,6,1
310100001035123808,6,1
310100001035138228,6,1
310100001035334387,6,1
310100001035355892,6,1
310100001035394754,6,1
310100001035494382,6,1
310100001035875896,6,1
310100001036430018,6,1
310100001041297622,6,1
310100001041374789,6,1
310100001041448310,6,1
310100001042036938,6,1
310100001049334243,6,1
310100001057818731,6,1
310100001057921352,6,1
310100001059086768,6,1
310100001059485803,6,1
310100001063774476,6,1
310100001064347378,6,1
310100001065176860,6,1
310100001067339084,6,1
310100001068909525,6,1
310100001072189226,6,1
310100001073804545,6,1
310100001074729188,6,1
310100001074752936,6,1
310100001074933885,6,1
310100001078910111,6,1
310100001079047617,6,1
310100001079338301,6,1
310100001080323733,6,1
310100001081324923,6,1
310100001086368560,6,1
310100001087480515,6,1
310100001088478776,6,1
310100001089367940,6,1
310100001089470122,6,1
310100001091294270,6,1
310100001091961631,6,1
310100001092125701,6,1
310100001092142552,6,1
310100001092906017,6,1
310100001094475494,6,1
310100001094733677,6,1
310100001095206528,6,1
310100001096889110,6,1
310100001097347436,6,1
310100001097674039,6,1
310100001098146035,6,1
310100001100646080,6,1
310100001100732730,6,1
310100001100939446,6,1
310100001100982691,6,1
310100001101076265,6,1
310100001101188046,6,1
310100001101195015,6,1
310100001101222661,6,1
310100001101227841,6,1
310100001101257413,6,1
310100001102368342,6,1
310100001103315526,6,1
310100001105651215,6,1
310100001107893781,6,1
310100001107922223,6,1
310100001108018827,6,1
310100001108119655,6,1
310100001108161604,6,1
310100001108362185,6,1
310100001108417972,6,1
310100001108435485,6,1
310100001108570773,6,1
310100001111571163,6,1
310100001112389156,6,1
310100001114692267,6,1
310100001115060789,6,1
310100001116445684,6,1
310100001116508409,6,1
310100001118669998,6,1
310100001119538802,6,1
310100001129038909,6,1
310100001130095450,6,1
310100001138439970,6,1
310100001139805160,6,1
310100001144037646,6,1
310100001144064592,6,1
310100001150300627,6,1
310100001151584352,6,1
310100001151851783,6,1
310100001151869713,6,1
310100001151939927,6,1
310100001152193961,6,1
310100001155185689,6,1
310100001155441736,6,1
310100001156247885,6,1
310100001162074829,6,1
310100001162310808,6,1
310100001182031333,6,1
310100001182155114,6,1
310100001182159595,6,1
310100001182546836,6,1
310100001182571119,6,1
310100001182767492,6,1
310100001182829297,6,1
310100001183027860,6,1
310100001183458255,6,1
310100001184278853,6,1
310100001185007572,6,1
310100001186250819,6,1
310100001186271333,6,1
310100001186342242,6,1
310100001187224241,6,1
310100001187368943,6,1
310100001187403960,6,1
310100001187414995,6,1
310100001187564523,6,1
310100001187986784,6,1
310100001188563431,6,1
310100001188657747,6,1
310100001188837249,6,1
310100001188862510,6,1
310100001189559316,6,1
310100001189717688,6,1
310100001190274216,6,1
310100001190844935,6,1
310100001190964505,6,1
310100001190986996,6,1
310100001191154368,6,1
310100001192245571,6,1
310100001193103850,6,1
310100001194363957,6,1
310100001194633923,6,1
310100001200598370,6,1
310100001201661349,6,1
310100001217441609,6,1
310100001217675395,6,1
310100001217694831,6,1
310100001217918599,6,1
310100001218666219,6,1
310100001218805914,6,1
310100001222638046,6,1
310100001230500302,6,1
310100001233069873,6,1
310100001233224528,6,1
310100001234800990,6,1
310100001241641619,6,1
310100001242240214,6,1
310100001243123462,6,1
310100001243159877,6,1
310100001243279068,6,1
310100001243350679,6,1
310100001243409176,6,1
310100001243504402,6,1
310100001243618447,6,1
310100001243930103,6,1
310100001244969009,6,1
310100001245089194,6,1
310100001245092988,6,1
310100001245187284,6,1
310100001245612501,6,1
310100001245664886,6,1
310100001245703933,6,1
310100001245810465,6,1
310100001245886628,6,1
310100001245889119,6,1
310100001245963720,6,1
310100001246674256,6,1
310100001247662653,6,1
310100001248390275,6,1
310100001250783012,6,1
310100001250901332,6,1
310100001250903231,6,1
310100001251141579,6,1
310100001251897519,6,1
310100001252749066,6,1
310100001252774748,6,1
310100001252952904,6,1
310100001253037531,6,1
310100001253178399,6,1
310100001253291099,6,1
310100001253321971,6,1
310100001253434032,6,1
310100001254331647,6,1
310100001254587856,6,1
310100001254595906,6,1
310100001254701879,6,1
310100001254703784,6,1
310100001254773559,6,1
310100001254879217,6,1
310100001255230838,6,1
310100001255254201,6,1
310100001258319580,6,1
310100001258535716,6,1
310100001260107828,6,1
310100001260134999,6,1
310100001260565552,6,1
310100001262415110,6,1
310100001262519790,6,1
310100001262858546,6,1
310100001262992092,6,1
310100001264059383,6,1
310100001264176805,6,1
310100001264813271,6,1
310100001265131226,6,1
310100001266400557,6,1
310100001266524474,6,1
310100001266637575,6,1
310100001274349375,6,1
310100001274497388,6,1
310100001281816368,6,1
310100001281900491,6,1
310100001281910046,6,1
310100001282116932,6,1
310100001282149473,6,1
310100001283043838,6,1
310100001283618112,6,1
310100001283771194,6,1
310100001284563000,6,1
310100001284630132,6,1
310100001290325573,6,1
310100001290361948,6,1
310100001290620042,6,1
310100001290633713,6,1
310100001290746219,6,1
310100001290760985,6,1
310100001290772886,6,1
310100001292162020,6,1
310100001292175496,6,1
310100001292259941,6,1
310100001292495843,6,1
310100001292888421,6,1
310100001292895960,6,1
310100001292917939,6,1
310100001293082791,6,1
310100001293291787,6,1
310100001293893196,6,1
310100001294175372,6,1
310100001305102188,6,1
310100001306833108,6,1
310100001306870150,6,1
310100001307015987,6,1
310100001307427666,6,1
310100001319261534,6,1
310100001321889029,6,1
310100001322569510,6,1
310100001322595478,6,1
310100001322617066,6,1
310100001322950627,6,1
310100001323690181,6,1
310100001327043398,6,1
310100001327260694,6,1
310100001327388050,6,1
310100001328722487,6,1
310100001328818816,6,1
310100001329013096,6,1
310100001336886471,6,1
310100001336886757,6,1
310100001336924948,6,1
310100001336942274,6,1
310100001337178578,6,1
310100001337301230,6,1
310100001338186233,6,1
310100001338380889,6,1
310100001340005997,6,1
310100001348910570,6,1
310100001348992116,6,1
310100001349022189,6,1
310100001349101894,6,1
310100001353286279,6,1
310100001359645124,6,1
310100001359797168,6,1
310100001360084928,6,1
310100001362189050,6,1
310100001369836477,6,1
310100001371502905,6,1
310100001372098231,6,1
310100001375051949,6,1
310100001375056450,6,1
310100001376321091,6,1
310100001379016160,6,1
310100001379080505,6,1
310100001379858419,6,1
310100001379886198,6,1
310100001380017336,6,1
310100001380890566,6,1
310100001380931146,6,1
310100001382692909,6,1
310100001383457777,6,1
310100001384715902,6,1
310100001386389155,6,1
310100001387342951,6,1
310100001388409219,6,1
310100001391627398,6,1
310100001395353331,6,1
310100001395505991,6,1
310100001430245546,6,1
310100001430248220,6,1
310100001430330775,6,1
310100001431693516,6,1
310100001432145402,6,1
310100001432269871,6,1
310100001432698581,6,1
310100001433768454,6,1
310100001435248510,6,1
310100001435499111,6,1
310100001438202101,6,1
310100001438207013,6,1
310100001438294981,6,1
310100001438331460,6,1
310100001438348479,6,1
310100001438378163,6,1
310100001438532983,6,1
310100001438536324,6,1
310100001438538714,6,1
310100001438550474,6,1
310100001438805939,6,1
310100001438888700,6,1
310100001439086258,6,1
310100001439115000,6,1
310100001439132817,6,1
310100001439306500,6,1
310100001440417635,6,1
310100001441648105,6,1
310100001449170929,6,1
310100001450161617,6,1
310100001450746780,6,1
310100001450776414,6,1
310100001451054014,6,1
310100001451894837,6,1
310100001452237916,6,1
310100001453503986,6,1
310100001453945265,6,1
310100001461502049,6,1
310100001463419676,6,1
310100001463476000,6,1
310100001463709931,6,1
310100001463843031,6,1
310100001465266542,6,1
310100001465621873,6,1
310100001466059703,6,1
310100001466169190,6,1
310100001466402883,6,1
310100001466408985,6,1
310100001468035496,6,1
310100001468151691,6,1
310100001468793908,6,1
310100001469298244,6,1
310100001469454870,6,1
310100001469490694,6,1
310100001469491410,6,1
310100001469529825,6,1
310100001469736995,6,1
310100001470242268,6,1
310100001470897591,6,1
310100001471388399,6,1
310100001471424464,6,1
310100001471543349,6,1
310100001476637518,6,1
310100001477448594,6,1
310100001478417990,6,1
310100001478807540,6,1
310100001478879481,6,1
310100001487064077,6,1
310100001487280077,6,1
310100001487831277,6,1
310100001490392375,6,1
310100001492848716,6,1
310100001493089623,6,1
310100001493108717,6,1
310100001493158665,6,1
310100001493315319,6,1
310100001494280269,6,1
310100001494382480,6,1
310100001494551988,6,1
310100001494638810,6,1
310100001495328750,6,1
310100001496183389,6,1
310100001496196895,6,1
310100001496293413,6,1
310100001496633145,6,1
310100001496662700,6,1
310100001496839184,6,1
310100001499298510,6,1
310100001499598130,6,1
310100001500179733,6,1
310100001500182047,6,1
310100001507120521,6,1
310100001509639641,6,1
310100001509822921,6,1
310100001509848406,6,1
310100001512415518,6,1
310100001512609523,6,1
310100001513517939,6,1
310100001515509505,6,1
310100001516451524,6,1
310100001517082569,6,1
310100001517938498,6,1
310100001518661528,6,1
310100001518772377,6,1
310100001519849365,6,1
310100001522523509,6,1
310100001529164990,6,1
310100001529377507,6,1
310100001529459851,6,1
310100001529504687,6,1
310100001529512007,6,1
310100001529523902,6,1
310100001529550654,6,1
310100001529682917,6,1
310100001529709553,6,1
310100001529754583,6,1
310100001529952607,6,1
310100001530030335,6,1
310100001530105842,6,1
310100001530119841,6,1
310100001530222754,6,1
310100001530272486,6,1
310100001530280065,6,1
310100001530513166,6,1
310100001530667697,6,1
310100001530865509,6,1
310100001530900619,6,1
310100001530917744,6,1
310100001531212335,6,1
310100001531765566,6,1
310100001531983855,6,1
310100001532510570,6,1
310100001533356920,6,1
310100001533709288,6,1
310100001534567541,6,1
310100001535263004,6,1
310100001536821844,6,1
310100001537574544,6,1
310100001537616129,6,1
310100001537823228,6,1
310100001538076935,6,1
310100001538134024,6,1
310100001538761781,6,1
310100001545011190,6,1
310100001545016880,6,1
310100001545185825,6,1
310100001545229262,6,1
310100001548602228,6,1
310100001557978510,6,1
310100001558107951,6,1
310100001558476450,6,1
310100001558695813,6,1
310100001568802634,6,1
310100001569565615,6,1
310100001570201500,6,1
310100001574536734,6,1
310100001574565525,6,1
310100001574598198,6,1
310100001574642146,6,1
310100001574694881,6,1
310100001575572748,6,1
310100001576554718,6,1
310100001576854716,6,1
310100001578160690,6,1
310100001581886040,6,1
310100001581929510,6,1
310100001582149684,6,1
310100001582350438,6,1
310100001582820753,6,1
310100001582982640,6,1
310100001583050084,6,1
310100001583362252,6,1
310100001592877589,6,1
310100001593125290,6,1
310100001593139780,6,1
310100001593694997,6,1
310100001593826963,6,1
310100001595551966,6,1
310100001595763556,6,1
310100001597273833,6,1
310100001597364775,6,1
310100001597616890,6,1
310100001598561921,6,1
310100001601391416,6,1
310100001601631247,6,1
310100001601658487,6,1
310100001601675446,6,1
310100001601756846,6,1
310100001601981038,6,1
310100001603297868,6,1
310100001603677936,6,1
310100001604977274,6,1
310100001604980318,6,1
310100001605259778,6,1
310100001605376985,6,1
310100001605411726,6,1
310100001605987891,6,1
310100001608327365,6,1
310100001609159940,6,1
310100001611107230,6,1
310100001611199024,6,1
310100001611492584,6,1
310100001611539766,6,1
310100001611551221,6,1
310100001612907886,6,1
310100001613550654,6,1
310100001614140161,6,1
310100001614199820,6,1
310100001614260258,6,1
310100001622494719,6,1
310100001622635324,6,1
310100001622727630,6,1
310100001622744049,6,1
310100001622909648,6,1
310100001622925104,6,1
310100001622957881,6,1
310100001623243508,6,1
310100001623707302,6,1
310100001623827134,6,1
310100001624410128,6,1
310100001625322021,6,1
310100001625406949,6,1
310100001628207619,6,1
310100001628925464,6,1
310100001630861455,6,1
310100001631504366,6,1
310100001634465520,6,1
310100001634524750,6,1
310100001634631314,6,1
310100001634688080,6,1
310100001635279974,6,1
310100001635297111,6,1
310100001635320855,6,1
310100001635450002,6,1
310100001635519469,6,1
310100001635763756,6,1
310100001635827136,6,1
310100001636842727,6,1
310100001637982799,6,1
310100001638608891,6,1
310100001642663538,6,1
310100001643327627,6,1
310100001644018652,6,1
310100001646750005,6,1
310100001646796111,6,1
310100001646833158,6,1
310100001646853202,6,1
310100001646860761,6,1
310100001646907166,6,1
310100001647109436,6,1
310100001647219977,6,1
310100001647809158,6,1
310100001647859937,6,1
310100001649364837,6,1
310100001649408706,6,1
310100001649862558,6,1
310100001650058669,6,1
310100001650088603,6,1
310100001650114006,6,1
310100001651602768,6,1
310100001651823294,6,1
310100001651938482,6,1
310100001652158878,6,1
310100001652535097,6,1
310100001653256888,6,1
310100001661302984,6,1
310100001663483485,6,1
310100001663952979,6,1
310100001664216665,6,1
310100001664347865,6,1
310100001665241096,6,1
310100001665536447,6,1
310100001666783335,6,1
310100001666856088,6,1
310100001666866283,6,1
310100001667186627,6,1
310100001670523251,6,1
310100001670721501,6,1
310100001670874159,6,1
310100001670893004,6,1
310100001670896812,6,1
310100001670924886,6,1
310100001671111551,6,1
310100001671428990,6,1
310100001671441787,6,1
310100001671516166,6,1
310100001671520337,6,1
310100001671629517,6,1
310100001671657366,6,1
310100001671726866,6,1
310100001671776360,6,1
310100001671836554,6,1
310100001672958670,6,1
310100001673466327,6,1
310100001673522039,6,1
310100001673843093,6,1
310100001675260000,6,1
310100001678793002,6,1
310100001678926078,6,1
310100001678982963,6,1
310100001679012544,6,1
310100001679175964,6,1
310100001679195035,6,1
310100001681977706,6,1
310100001682027891,6,1
310100001682126407,6,1
310100001682425897,6,1
310100001683380197,6,1
310100001683767246,6,1
310100001684649696,6,1
310100001685609840,6,1
310100001693629722,6,1
310100001693647825,6,1
310100001693696805,6,1
310100001693817079,6,1
310100001694255720,6,1
310100001694488289,6,1
310100001695228995,6,1
310100001695929083,6,1
310100001696626702,6,1
310100001696740861,6,1
310100001696808198,6,1
310100001696853715,6,1
310100001697054736,6,1
310100001697188923,6,1
310100001697871884,6,1
310100001698634695,6,1
310100001699653341,6,1
310100001699896351,6,1
310100001699922882,6,1
310100001699964798,6,1
310100001700101871,6,1
310100001700827355,6,1
310100001701244024,6,1
310100001722193216,6,1
310100001722408299,6,1
310100001722629526,6,1
310100001723470724,6,1
310100001724095483,6,1
310100001724198496,6,1
310100001725090142,6,1
310100001725106059,6,1
310100001725125445,6,1
310100001725568812,6,1
310100001725601411,6,1
310100001726519189,6,1
310100001727513566,6,1
310100001727529744,6,1
310100001728087089,6,1
310100001728093625,6,1
310100001728814998,6,1
310100001729607345,6,1
310100001735087755,6,1
310100001735187219,6,1
310100001735239630,6,1
310100001735367235,6,1
310100001735390719,6,1
310100001735445057,6,1
310100001735454980,6,1
310100001735472507,6,1
310100001735504980,6,1
310100001735703682,6,1
310100001736465642,6,1
310100001738506631,6,1
310100001738764136,6,1
310100001739262823,6,1
310100001740082191,6,1
310100001740288659,6,1
310100001740307180,6,1
310100001741143040,6,1
310100001741576092,6,1
310100001741738750,6,1
310100001744064926,6,1
310100001746817552,6,1
310100001746866263,6,1
310100001747776848,6,1
310100001749224222,6,1
310100001749545667,6,1
310100001749567682,6,1
310100001750571084,6,1
310100001750799900,6,1
310100001751260705,6,1
310100001751311403,6,1
310100001755965074,6,1
310100001756832822,6,1
310100001757240799,6,1
310100001758880836,6,1
310100001761666228,6,1
310100001764078604,6,1
310100001768413204,6,1
310100001770813976,6,1
310100001770905438,6,1
310100001770991989,6,1
310100001772177099,6,1
310100001773829757,6,1
310100001776050559,6,1
310100001776497737,6,1
310100001782322747,6,1
310100001782593620,6,1
310100001783007428,6,1
310100001783079384,6,1
310100001783849227,6,1
310100001789070906,6,1
310100001789196369,6,1
310100001794454878,6,1
310100001794974690,6,1
310100001795394345,6,1
310100001798503358,6,1
310100001799298158,6,1
310100001800413088,6,1
310100001801002236,6,1
310100001801145396,6,1
310100001801168931,6,1
310100001801206156,6,1
310100001801656282,6,1
310100001810889150,6,1
310100001812302529,6,1
310100001823996647,6,1
310100001827689309,6,1
310100001828253181,6,1
310100001828524568,6,1
310100001828605749,6,1
310100001830309178,6,1
310100001830810422,6,1
310100001830861219,6,1
310100001830921988,6,1
310100001831097775,6,1
310100001831352326,6,1
310100001831460144,6,1
310100001831573935,6,1
310100001832626363,6,1
310100001832789808,6,1
310100001832799716,6,1
310100001833569465,6,1
310100001833727065,6,1
310100001833938879,6,1
310100001833945270,6,1
310100001834602030,6,1
310100001834644131,6,1
310100001836962724,6,1
310100001837632432,6,1
310100001839612069,6,1
310100001841254445,6,1
310100001841563560,6,1
310100001841578439,6,1
310100001841695115,6,1
310100001841762624,6,1
310100001841999523,6,1
310100001842029179,6,1
310100001843006982,6,1
310100001843939593,6,1
310100001844016967,6,1
310100001844426456,6,1
310100001844466134,6,1
310100001844513444,6,1
310100001844660852,6,1
310100001844688551,6,1
310100001844701860,6,1
310100001844705340,6,1
310100001844734475,6,1
310100001844856660,6,1
310100001845121916,6,1
310100001845140486,6,1
310100001845649036,6,1
310100001845733119,6,1
310100001846109785,6,1
310100001846165039,6,1
310100001846468500,6,1
310100001848591171,6,1
310100001852369360,6,1
310100001852481847,6,1
310100001852501955,6,1
310100001852610704,6,1
310100001852787824,6,1
310100001852827178,6,1
310100001855433207,6,1
310100001855599855,6,1
310100001859863515,6,1
310100001859880695,6,1
310100001859990672,6,1
310100001860136571,6,1
310100001860195487,6,1
310100001860335254,6,1
310100001860707266,6,1
310100001861243523,6,1
310100001861354452,6,1
310100001861526438,6,1
310100001861581897,6,1
310100001862505457,6,1
310100001863017017,6,1
310100001863031257,6,1
310100001863219925,6,1
310100001863794648,6,1
310100001863811929,6,1
310100001864683229,6,1
310100001865048394,6,1
310100001865275732,6,1
310100001865295487,6,1
310100001865332742,6,1
310100001865386145,6,1
310100001865399564,6,1
310100001865421342,6,1
310100001865597133,6,1
310100001865927021,6,1
310100001866612116,6,1
310100001866666435,6,1
310100001866774267,6,1
310100001867264125,6,1
310100001867308597,6,1
310100001867522563,6,1
310100001867672989,6,1
310100001867812787,6,1
310100001868582375,6,1
310100001870821908,6,1
310100001870940093,6,1
310100001871300585,6,1
310100001871829578,6,1
310100001873631416,6,1
310100001873811532,6,1
310100001873852506,6,1
310100001873989337,6,1
310100001875096768,6,1
310100001875393267,6,1
310100001880776750,6,1
310100001880955913,6,1
310100001880988067,6,1
310100001881129475,6,1
310100001881309557,6,1
310100001881371256,6,1
310100001881436689,6,1
310100001882866093,6,1
310100001883914865,6,1
310100001884197679,6,1
310100001884639258,6,1
310100001884687708,6,1
310100001884797578,6,1
310100001884867444,6,1
310100001885200179,6,1
310100001887248464,6,1
310100001887508930,6,1
310100001887846580,6,1
310100001887855487,6,1
310100001888281886,6,1
310100001888344612,6,1
310100001889924347,6,1
310100001889954333,6,1
310100001890036742,6,1
310100001891303925,6,1
310100001891320046,6,1
310100001891928009,6,1
310100001892219062,6,1
310100001893702892,6,1
310100001893959796,6,1
310100001894644051,6,1
310100001894788683,6,1
310100001894922839,6,1
310100001898405452,6,1
310100001898623565,6,1
310100001898665434,6,1
310100001898711201,6,1
310100001898844836,6,1
310100001898949141,6,1
310100001900201260,6,1
310100001900780319,6,1
310100001900907707,6,1
310100001900969774,6,1
310100001901829462,6,1
310100001904971070,6,1
310100001908500890,6,1
310100001908754386,6,1
310100001910643346,6,1
310100001910693285,6,1
310100001918448783,6,1
310100001918463920,6,1
310100001918500697,6,1
310100001918727895,6,1
310100001919537041,6,1
310100001920021610,6,1
310100001920601228,6,1
310100001920607258,6,1
310100001920710742,6,1
310100001920780848,6,1
310100001920786279,6,1
310100001920786320,6,1
310100001920795984,6,1
310100001920819160,6,1
310100001920839210,6,1
310100001920996976,6,1
310100001921023292,6,1
310100001921063299,6,1
310100001921104487,6,1
310100001921125219,6,1
310100001921252967,6,1
310100001921599694,6,1
310100001921620761,6,1
310100001921854899,6,1
310100001921858399,6,1
310100001921987680,6,1
310100001922065040,6,1
310100001922155520,6,1
310100001922266110,6,1
310100001922273195,6,1
310100001922519840,6,1
310100001923187565,6,1
310100001923565843,6,1
310100001930327669,6,1
310100001930405194,6,1
310100001930411431,6,1
310100001930421489,6,1
310100001930889255,6,1
310100001931971799,6,1
310100001932040803,6,1
310100001932408987,6,1
310100001932558167,6,1
310100001932726587,6,1
310100001934148786,6,1
310100001934635354,6,1
310100001934657702,6,1
310100001934660721,6,1
310100001934735049,6,1
310100001934771432,6,1
310100001934839169,6,1
310100001934843220,6,1
310100001935028784,6,1
310100001935333349,6,1
310100001935607332,6,1
310100001935710739,6,1
310100001935720286,6,1
310100001935833658,6,1
310100001935869031,6,1
310100001936053920,6,1
310100001937252715,6,1
310100001938076253,6,1
310100001938163537,6,1
310100001938730781,6,1
310100001938829586,6,1
310100001940927737,6,1
310100001942160746,6,1
310100001942568041,6,1
310100001942880981,6,1
310100001942954086,6,1
310100001943307044,6,1
310100001944107374,6,1
310100001944142257,6,1
310100001944462913,6,1
310100001944502599,6,1
310100001945182126,6,1
310100001945292396,6,1
310100001945387378,6,1
310100001945738921,6,1
310100001947178690,6,1
310100001947313349,6,1
310100001947576372,6,1
310100001947631777,6,1
310100001947898082,6,1
310100001948231276,6,1
310100001948497811,6,1
310100001948544890,6,1
310100001948715556,6,1
310100001948730495,6,1
310100001948792808,6,1
310100001948911771,6,1
310100001949033778,6,1
310100001949056232,6,1
310100001949070190,6,1
310100001949094695,6,1
310100001949174082,6,1
310100001949376981,6,1
310100001949389417,6,1
310100001949402811,6,1
310100001949437314,6,1
310100001949466255,6,1
310100001949476601,6,1
310100001949536820,6,1
310100001949610946,6,1
310100001950824876,6,1
310100001954466359,6,1
310100001954467678,6,1
310100001954672409,6,1
310100001955188916,6,1
310100001955220626,6,1
310100001955246912,6,1
310100001955348067,6,1
310100001955408947,6,1
310100001956908445,6,1
310100001956974370,6,1
310100001957804035,6,1
310100001962608504,6,1
310100001963621989,6,1
310100001965993020,6,1
310100001966036338,6,1
310100001966487895,6,1
310100001966621778,6,1
310100001967028957,6,1
310100001968624443,6,1
310100001969813658,6,1
310100001970132586,6,1
310100001970170470,6,1
310100001971092532,6,1
310100001972825767,6,1
310100001993623781,6,1
310100001994854684,6,1
310100001994935990,6,1
310100001995033512,6,1
310100001995134603,6,1
310100001995209082,6,1
310100001995313037,6,1
310100001995335817,6,1
310100001998287175,6,1
310100001999777028,6,1
310100002000078382,6,1
310100002000118323,6,1
310100002000822971,6,1
310100002001949132,6,1
310100002010559596,6,1
310100002012654248,6,1
310100002012680993,6,1
310100002016535814,6,1
310100002016681559,6,1
310100002016730644,6,1
310100002016903501,6,1
310100002022733148,6,1
310100002027676648,6,1
310100002041448058,6,1
310100002042695585,6,1
310100002048377063,6,1
310100002051438894,6,1
310100002052928814,6,1
310100002053065145,6,1
310100002057024994,6,1
310100002058325524,6,1
310100002062674866,6,1
310100002072136456,6,1
310100002078377645,6,1
310100002078896296,6,1
310100002084642098,6,1
310100002085918816,6,1
310100002087441043,6,1
310100002088265846,6,1
310100002089292491,6,1
310100002100770782,6,1
310100002100772389,6,1
310100002103507937,6,1
310100002103568856,6,1
310100002103583744,6,1
310100002103949452,6,1
310100002104084823,6,1
310100002112124687,6,1
310100002112806221,6,1
310100002116868758,6,1
310100002116912866,6,1
310100002116984275,6,1
310100002117144617,6,1
310100002117192329,6,1
310100002117251294,6,1
310100002117339437,6,1
310100002117341452,6,1
310100002117492592,6,1
310100002117520652,6,1
310100002117607601,6,1
310100002117808116,6,1
310100002117876970,6,1
310100002117911642,6,1
310100002117967336,6,1
310100002118002127,6,1
310100002118008935,6,1
310100002118066865,6,1
310100002118234682,6,1
310100002118475382,6,1
310100002118569023,6,1
310100002118578551,6,1
310100002118635882,6,1
310100002118749035,6,1
310100002118811405,6,1
310100002118905154,6,1
310100002118927453,6,1
310100002119043080,6,1
310100002119170505,6,1
310100002119314974,6,1
310100002119315851,6,1
310100002119412306,6,1
310100002119429681,6,1
310100002119475775,6,1
310100002119526658,6,1
310100002119647120,6,1
310100002119678316,6,1
310100002119711896,6,1
310100002119714002,6,1
310100002119833792,6,1
310100002119847770,6,1
310100002119884473,6,1
310100002119915516,6,1
310100002119944201,6,1
310100002120228114,6,1
310100002120454268,6,1
310100002120522879,6,1
310100002120634206,6,1
310100002120634291,6,1
310100002120752679,6,1
310100002120846997,6,1
310100002121066559,6,1
310100002121247708,6,1
310100002121357903,6,1
310100002121379687,6,1
310100002121419118,6,1
310100002121555730,6,1
310100002121687464,6,1
310100002121725615,6,1
310100002121744941,6,1
310100002121761280,6,1
310100002121799795,6,1
310100002121853951,6,1
310100002121932752,6,1
310100002121969440,6,1
310100002122130925,6,1
310100002122252803,6,1
310100002122321154,6,1
310100002122356884,6,1
310100002122624221,6,1
310100002122818972,6,1
310100002123003347,6,1
310100002123407751,6,1
310100002123492945,6,1
310100002124019083,6,1
310100002131955814,6,1
310100002135116707,6,1
310100002135811327,6,1
310100002136674045,6,1
310100002137103525,6,1
310100002137507536,6,1
310100002137524133,6,1
310100002139566919,6,1
310100002139982610,6,1
310100002141586329,6,1
310100002141993634,6,1
310100002142197451,6,1
310100002142408887,6,1
310100002142710349,6,1
